Name	number_unique_genes	number_multiple_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_missing_genes
Candidatus_Nitrosocosmicus_franklandus_C13_renamed	107	5	10	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00324,TIGR00936,TIGR00283	PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR03672,TIGR03684,TIGR01309,TIGR02389,TIGR03673
Nitrosocosmicus_hydrocola_strain_G61_renamed	106	5	11	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00324,TIGR00936,TIGR00283	PF01282.14,PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR03672,TIGR03684,TIGR01309,TIGR02389,TIGR03673
Thaumarchaeota_archaeon_N4_renamed	109	4	9	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR03629,TIGR00021,TIGR03672,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR01309,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00324,TIGR00936	PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03684,TIGR00270,TIGR03653,TIGR02389,TIGR03673
HM45_Bin2_renamed	56	18	48	PF01868.11,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF01090.14,PF02006.11,PF01866.12,PF03874.11,PF01200.13,PF13656.1,PF01280.15,TIGR01060,TIGR02258,TIGR00293,TIGR03677,TIGR00458,TIGR00670,TIGR00021,TIGR01077,TIGR01213,TIGR01038,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02338,TIGR00335,TIGR01025,TIGR00522,TIGR02153,TIGR03674,TIGR00982,TIGR01952,TIGR00337,TIGR00936,TIGR01309,TIGR00042,TIGR02389,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR03665	PF13685.1,PF02978.14,PF01496.14,PF00687.16,TIGR00389,TIGR00291,TIGR00111,TIGR00501,TIGR02076,TIGR00471,TIGR00336,TIGR00134,TIGR01052,TIGR00398,TIGR00408,TIGR00432,TIGR00324,TIGR01018	PF01282.14,PF01864.12,PF00900.15,PF01157.13,PF01191.14,PF01198.14,PF01194.12,TIGR00468,TIGR03627,TIGR01020,TIGR01012,TIGR00490,TIGR03636,TIGR03722,TIGR00064,TIGR03629,TIGR03672,TIGR03684,TIGR01080,TIGR00729,TIGR00270,TIGR03628,TIGR02390,TIGR00037,TIGR02651,TIGR00323,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR00442,TIGR00308,TIGR00456,TIGR00549,TIGR00264,TIGR03626,TIGR03670,TIGR01046,TIGR00463,TIGR03653,TIGR00307,TIGR03673,TIGR00405,TIGR00448
XS87_01_renamed	71	18	33	PF01868.11,PF01092.14,PF01000.21,PF00368.13,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF01090.14,PF02006.11,PF01157.13,PF01866.12,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR03677,TIGR00458,TIGR00291,TIGR00670,TIGR00021,TIGR00111,TIGR01077,TIGR01080,TIGR00729,TIGR01038,TIGR03671,TIGR00240,TIGR02338,TIGR00037,TIGR00335,TIGR01025,TIGR00522,TIGR02153,TIGR03674,TIGR00323,TIGR00134,TIGR00491,TIGR03680,TIGR00392,TIGR00279,TIGR00442,TIGR00308,TIGR00549,TIGR00432,TIGR00264,TIGR03626,TIGR00936,TIGR01309,TIGR00042,TIGR02389,TIGR00307,TIGR01008,TIGR00425,TIGR00405,TIGR00448	PF01655.13,PF01269.12,PF00466.15,PF13685.1,PF00900.15,PF01496.14,TIGR00064,TIGR00501,TIGR02076,TIGR00471,TIGR02651,TIGR00658,TIGR01052,TIGR00398,TIGR00408,TIGR00324,TIGR01952,TIGR03665	PF01282.14,PF00827.12,PF01864.12,PF01191.14,PF01198.14,TIGR03627,TIGR00490,TIGR03636,TIGR03722,TIGR03629,TIGR03672,TIGR03684,TIGR01213,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR02390,TIGR00336,TIGR02236,TIGR03683,TIGR00422,TIGR00456,TIGR00982,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR03653,TIGR03673,TIGR00373,TIGR00283
EGM_Bin2_renamed	67	24	31	PF01868.11,PF01655.13,PF01092.14,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF01798.13,PF01864.12,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,TIGR00293,TIGR01012,TIGR00490,TIGR03677,TIGR03636,TIGR00291,TIGR03629,TIGR00021,TIGR03672,TIGR03684,TIGR01077,TIGR01080,TIGR00729,TIGR01028,TIGR00521,TIGR00240,TIGR00037,TIGR01025,TIGR00471,TIGR00522,TIGR00323,TIGR03683,TIGR00491,TIGR00658,TIGR00279,TIGR00308,TIGR00456,TIGR00432,TIGR00264,TIGR00982,TIGR00337,TIGR01018,TIGR00936,TIGR01309,TIGR00307,TIGR00373,TIGR00283,TIGR00405,TIGR00448	PF13685.1,PF00410.14,PF01496.14,PF01280.15,TIGR00468,TIGR01020,TIGR02258,TIGR00389,TIGR00458,TIGR00064,TIGR00111,TIGR00501,TIGR03671,TIGR02338,TIGR00335,TIGR00336,TIGR02153,TIGR00134,TIGR03680,TIGR01052,TIGR00398,TIGR00408,TIGR00324,TIGR03665	PF01282.14,PF01000.21,PF01198.14,TIGR01060,TIGR03627,TIGR03722,TIGR00670,TIGR01213,TIGR01038,TIGR00270,TIGR03628,TIGR02390,TIGR02076,TIGR02651,TIGR03674,TIGR02236,TIGR00392,TIGR00422,TIGR00442,TIGR00549,TIGR01952,TIGR03626,TIGR03670,TIGR01046,TIGR00463,TIGR03653,TIGR00042,TIGR02389,TIGR03673,TIGR01008,TIGR00425
Nitrosocosmicus_oleophilus_strain_MY3_renamed	109	4	9	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR00111,TIGR03684,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR02236,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00324,TIGR00936	PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR03672,TIGR01309,TIGR02389,TIGR03673
Nitrososphaera_viennensis_EN76_renamed	109	5	8	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR00111,TIGR03684,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR02236,TIGR00324,TIGR00936	PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR03672,TIGR02389,TIGR03673
Nitrososphaera_gargensis_Ga9_renamed	109	6	7	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF07541.7,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR00291,TIGR00670,TIGR00064,TIGR03672,TIGR00111,TIGR03684,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,TIGR00458,TIGR00021,TIGR02236,TIGR00324,TIGR00936	PF01864.12,TIGR03627,TIGR03636,TIGR03722,TIGR03629,TIGR02389,TIGR03673
Nitrososphaera_evergladensis_SR1_renamed	108	6	8	PF01868.11,PF01282.14,PF01655.13,PF01092.14,PF01000.21,PF00368.13,PF00827.12,PF01269.12,PF00466.15,PF01015.13,PF02978.14,PF04919.7,PF01984.15,PF04104.9,PF00410.14,PF01798.13,PF01990.12,PF04019.7,PF00900.15,PF01090.14,PF02006.11,PF01157.13,PF01191.14,PF01866.12,PF01198.14,PF01496.14,PF00687.16,PF03874.11,PF01194.12,PF01200.13,PF13656.1,PF01280.15,TIGR00468,TIGR01060,TIGR01020,TIGR02258,TIGR00293,TIGR00389,TIGR01012,TIGR00490,TIGR03677,TIGR03722,TIGR00291,TIGR00670,TIGR00064,TIGR00021,TIGR00111,TIGR01077,TIGR01213,TIGR01080,TIGR00501,TIGR00729,TIGR01038,TIGR00270,TIGR03628,TIGR01028,TIGR00521,TIGR03671,TIGR00240,TIGR02390,TIGR02338,TIGR00037,TIGR02076,TIGR00335,TIGR01025,TIGR00471,TIGR00336,TIGR00522,TIGR02153,TIGR02651,TIGR03674,TIGR00323,TIGR00134,TIGR03683,TIGR00491,TIGR00658,TIGR03680,TIGR00392,TIGR00422,TIGR00279,TIGR01052,TIGR00442,TIGR00308,TIGR00398,TIGR00456,TIGR00549,TIGR00408,TIGR00432,TIGR00264,TIGR00982,TIGR01952,TIGR03626,TIGR03670,TIGR00337,TIGR01046,TIGR01018,TIGR00463,TIGR01309,TIGR03653,TIGR00042,TIGR00307,TIGR00373,TIGR01008,TIGR00283,TIGR00425,TIGR00405,TIGR03665,TIGR00448	PF13685.1,PF07541.7,TIGR00458,TIGR02236,TIGR00324,TIGR00936	PF01864.12,TIGR03627,TIGR03636,TIGR03629,TIGR03672,TIGR03684,TIGR02389,TIGR03673
